4,Sabres,0,Keiko,5,4,20,12,Redline,5,1,3,12,Lightning,5,arrogantmeat,12,4,6,17,British,14,3,3,32
4,Blizzard,1,B++,4,3,17,10,GoldenGomez,6,2,8,16,Puffins,4,ArcaneLizard,10,2,6,23,BuhRuce,7,2,7,26
4,Hawks,5,Larry The Lizard,7,5,5,36,Rama,11,4,7,23,Spartans,0,LoneWolf,1,2,14,8,notmike,5,0,18,13
5,Sharks,4,Galaxy,11,8,7,18,Hobo1104,10,8,8,25,Tyrants,1,AtoMic,5,4,5,14,TSR,11,1,10,22
5,Puffins,5,BuhRuce,9,4,10,21,SchellRL,6,8,7,19,Eclipse,0,Duggles,3,2,6,9,Luna�s Protector,4,2,11,21
5,Aviators,5,Fllassh,11,2,8,22,KD,8,5,6,17,Express,0,ilikepie2151,6,0,7,20,Reek,0,4,9,9
5,Blizzard,2,niallgbc,4,2,9,10,Big_Papi,9,4,11,23,Foxes,3,Hunted,10,8,7,25,Viper,11,3,8,23
5,Hurricanes,3,Smalls,7,7,8,20,DemonicWool,12,4,7,21,Sabres,2,DK,6,6,8,16,itonydelatorre,9,2,4,17
5,Jets,5,JUST_LRK,13,4,15,21,Ricky,8,6,6,22,Ducks,0,naturals,5,2,8,24,ZeeBee,4,2,7,11
5,Demolition,3,Sadomi,6,6,13,23,JayWolf,8,4,7,12,Outlaws,2,Hotsaucethepirate,8,0,10,18,Sentri,8,5,5,23
5,Wolves,3,Moosey,12,5,5,21,Tyler,7,4,4,20,Lightning,2,arrogantmeat,8,4,11,16,Sleepless,6,2,5,15
5,Spartans,0,Gus,4,0,15,10,Myzair,2,1,10,8,Hive,5,Dread,15,5,5,28,pwnuspoints,15,9,4,34
5,Pandas,4,BJOE,8,5,9,33,Sypower,7,4,5,16,Dodgers,1,Snowyfeather,7,1,14,14,Dopenose,5,1,7,20
5,Pirates,5,Fluffy_Eagle,11,5,12,23,LightningHawk505,6,3,4,19,Spectre,0,Krosis,5,1,6,16,Lej,4,0,14,17
5,Hawks,0,Bandi,7,1,7,18,Larry The Lizard,4,2,11,16,Knights,5,MikeIsMyIke,14,10,12,25,tehblister,16,9,6,36
5,Bulls,4,Dolo7,9,3,3,19,Vandy,11,6,5,29,Flames,1,Bahhbe,7,2,8,11,Isaac13003,7,5,13,17
5,Wizards,1,thumbthief,5,3,3,14,Verics,6,1,9,13,Rhinos,4,Mythonian,5,4,3,16,O.G.S.R.,11,4,8,21
5,Bears,5,Sci_Frye,14,3,2,31,Water,10,5,3,24,Comets,0,Lars Newt,3,1,11,5,Thunderbug,4,1,15,13
5,Elite,3,Grez,8,1,7,16,Jay,5,4,5,12,Shadow,2,M0rg,2,6,9,10,Void.,8,1,5,14
6,Jets,4,Aerialist,11,5,8,20,Ricky,10,4,3,21,Hawks,1,Rama,12,7,6,15,Sleegi,8,5,6,18
6,Pandas,3,Sypower,5,7,7,10,Unforgiven,12,4,12,23,Elite,2,Grez,10,6,11,23,Peytoneli,7,5,5,19
6,Wizards,2,jamesy,6,3,8,15,Phyrexius,6,5,12,15,Bears,3,Ryder,8,10,4,17,Sci_Frye,13,4,4,27
6,Puffins,4,Bazed,13,11,7,29,BuhRuce,15,10,3,26,Hurricanes,1,Ondo,2,7,8,8,Virt,8,2,12,15
6,Lightning,0,Magnus,3,1,7,15,Sleepless,2,0,8,13,Foxes,5,Ezra,10,8,10,19,Hunted,18,5,7,25
6,Tyrants,1,Shadow,3,3,3,8,TSR,11,1,6,26,Flames,4,Fittz,3,11,6,12,Isaac13003,20,1,7,24
6,Eclipse,3,Duggles,3,6,2,13,Manatee,12,3,11,24,Sabres,2,itonydelatorre,8,1,7,16,OGSlurpee,2,2,11,17
6,Outlaws,3,Thunderballs,13,2,12,27,Sentri,4,3,8,13,Spectre,2,Dewy413,7,5,5,22,Omega,5,0,11,12
6,Demolition,2,Havinfun85,7,2,14,17,Sadomi,3,2,6,13,Pirates,3,Crey2k,7,3,9,20,Fluffy_Eagle,11,5,9,25
